source,destination,time,source_name,destination_name,source_longitude,source_latitude,destination_longitude,destination_latitude,destination_latitude_center,destination_longitude_center,angle,LineText
60201510,60200282,26.0,Währinger Straße - Volksoper,Donaumarina,16.34952705,48.22567205,16.43126455,48.206269,-6.005068860135172,25.29701855921039,1.3377277794849356,U2
60201530,60200282,23.0,Zieglergasse,Donaumarina,16.3462659,48.197144,16.43126455,48.206269,2.455050140638853,22.868597001279927,1.463851273427284,U2
60201573,60200282,27.0,Troststraße,Donaumarina,16.380558800000003,48.168459999999996,16.43126455,48.206269,16.13974761484828,21.645058256539745,0.9300817720539415,U2
60201667,60200282,22.0,Jägerstraße,Donaumarina,16.3686969,48.235219,16.43126455,48.206269,-9.238381028102651,19.96627947264069,1.1374320935530728,U2
60201705,60200282,25.0,Handelskai,Donaumarina,16.385674950000002,48.2418569,16.43126455,48.206269,-15.383322161828824,19.70668412659487,0.9079881283866659,U2
60201749,60200282,28.0,Gasometer,Donaumarina,16.417232849999998,48.184859,16.43126455,48.206269,23.418675783658223,15.348147267338163,0.5801484656117354,U2
60201858,60200282,25.0,Aderklaaer Straße,Donaumarina,16.449742450000002,48.2634109,16.43126455,48.206269,-23.787232570155822,-7.692045674157036,0.3127557068469334,U2
60201859,60200282,26.0,Großfeldsiedlung,Donaumarina,16.447891900000002,48.271023,16.43126455,48.206269,-25.18303584688565,-6.46642911771808,0.25134695124191997,U2
60201860,60200282,24.0,Rennbahnweg,Donaumarina,16.449594400000002,48.2575738,16.43126455,48.206269,-22.600869867250356,-8.074693879251083,0.3431398783048742,U2
60201891,60200282,8.0,Taborstraße,Donaumarina,16.3814115,48.219181500000005,16.43126455,48.206269,-2.0058973759449454,7.7444416013794815,1.3173546487712295,U2
60201892,60200282,4.0,Messe,Donaumarina,16.40499785,48.217768050000004,16.43126455,48.206269,-1.604138098800629,3.6642517599062843,1.1581504433323466,U2
60201893,60200282,3.0,Krieau,Donaumarina,16.4137875,48.2147188,16.43126455,48.206269,-1.3058265693621518,2.7008918843130085,1.1204520369479642,U2
60201894,60200282,2.0,Stadion,Donaumarina,16.42022845,48.21085205,16.43126455,48.206269,-0.767044772622905,1.8470631599357603,1.1771889969179261,U2
60200014,60200285,36.0,Alaudagasse,Erlaaer Straße,16.38233745,48.153693,16.31654555,48.142292850000004,-6.146343859028027,-35.47143156353558,1.3992240271760203,U6
60200027,60200285,20.0,Alser Straße,Erlaaer Straße,16.34182805,48.21681995,16.31654555,48.142292850000004,-18.939843101010542,-6.425133719161283,0.3270562180174464,U6
60200031,60200285,32.0,Alte Donau,Erlaaer Straße,16.424612449999998,48.23818995,16.31654555,48.142292850000004,-21.239546558907687,-23.93494645851527,0.8449939202314547,U6
60200033,60200285,34.0,Altes Landgut,Erlaaer Straße,16.383595550000003,48.161794,16.31654555,48.142292850000004,-9.49527198669386,-32.647202175664404,1.2877597324225434,U6
60200048,60200285,4.0,Schöpfwerk,Erlaaer Straße,16.3244684,48.161044950000004,16.31654555,48.142292850000004,-3.684625197415998,-1.5567713880230196,0.3997551914178826,U6
60200056,60200285,21.0,Neubaugasse,Erlaaer Straße,16.352495349999998,48.19920705,16.31654555,48.142292850000004,-17.754705050588964,-11.214742465459953,0.5633663683358594,U6
60200161,60200285,21.0,Braunschweiggasse,Erlaaer Straße,16.295834399999997,48.189391900000004,16.31654555,48.142292850000004,-19.223485698495136,8.453259584311427,0.4142857116742946,U6
60200188,60200285,16.0,Burggasse - Stadthalle,Erlaaer Straße,16.3372109,48.2032869,16.31654555,48.142292850000004,-15.153854541075745,-5.134266505346021,0.32667078132945365,U6
60200234,60200285,29.0,Donauinsel,Erlaaer Straße,16.41133555,48.22921705,16.31654555,48.142292850000004,-19.600102209289105,-21.37372202929149,0.828657813489222,U6
60200245,60200285,26.0,Stubentor,Erlaaer Straße,16.37926535,48.206930549999996,16.31654555,48.142292850000004,-18.659520362421773,-18.105863686783,0.7703401178179552,U6
60200282,60200285,38.0,Donaumarina,Erlaaer Straße,16.43126455,48.206269,16.31654555,48.142292850000004,-18.508208935461358,-33.18804305772349,1.0620781638450587,U6
60200285,60200285,0.0,Erlaaer Straße,Erlaaer Straße,16.31654555,48.142292850000004,16.31654555,48.142292850000004,0.0,0.0,,U6
60200289,60200285,32.0,Erdberg,Erlaaer Straße,16.41418745,48.1914015,16.31654555,48.142292850000004,-14.378182348177551,-28.587897305722844,1.1047943122598884,U6
60200290,60200285,42.0,Donaustadtbrücke,Erlaaer Straße,16.43995555,48.211680900000005,16.31654555,48.142292850000004,-20.584194284006223,-36.609984234881686,1.0585920108795674,U6
60200299,60200285,48.0,Aspernstraße,Erlaaer Straße,16.47486455,48.22260095,16.31654555,48.142292850000004,-21.714347258204505,-42.807559182346594,1.1013615986991931,U6
60200334,60200285,34.0,Floridsdorf,Erlaaer Straße,16.40046095,48.25620495,16.31654555,48.142292850000004,-27.374174204794276,-20.165678431572186,0.6349138921499305,U6
60200357,60200285,27.0,Friedensbrücke,Erlaaer Straße,16.36432205,48.22754785,16.31654555,48.142292850000004,-23.553692247191027,-13.199378073402299,0.5107891883315726,U6
60200399,60200285,35.0,Zippererstraße,Erlaaer Straße,16.41191055,48.180268,16.31654555,48.142292850000004,-12.948438360939006,-32.51673329245979,1.1918353322638258,U6
60200425,60200285,36.0,Enkplatz,Erlaaer Straße,16.414748799999998,48.174709,16.31654555,48.142292850000004,-11.284437967736451,-34.18569086258618,1.2519654105278692,U6
60200436,60200285,13.0,Gumpendorfer Straße,Erlaaer Straße,16.33756535,48.19083,16.31654555,48.142292850000004,-11.929385354798672,-5.166213802845848,0.40868292070913187,U6
60200473,60200285,45.0,Hardeggasse,Erlaaer Straße,16.45718535,48.2210065,16.31654555,48.142292850000004,-21.977662995552922,-39.2680828314027,1.0605496578311964,U6
60200487,60200285,50.0,Hausfeldstraße,Erlaaer Straße,16.485679400000002,48.23345995,16.31654555,48.142292850000004,-23.72415923334495,-44.013228337295295,1.0764195016815425,U6
60200491,60200285,30.0,Heiligenstadt,Erlaaer Straße,16.3658084,48.24850995,16.31654555,48.142292850000004,-27.21537851573375,-12.622328321087902,0.43426559442733254,U6
60200500,60200285,30.0,Dresdner Straße,Erlaaer Straße,16.3800655,48.237232500000005,16.31654555,48.142292850000004,-24.933977417201664,-16.682229172340172,0.5896549885348332,U6
60200506,60200285,24.0,Herrengasse,Erlaaer Straße,16.36511745,48.209330949999995,16.31654555,48.142292850000004,-19.43488236202789,-14.081383013544421,0.6270077357518047,U6
60200520,60200285,20.0,Hietzing,Erlaaer Straße,16.3048134,48.18754495,16.31654555,48.142292850000004,-19.35992506804905,5.019292914298385,0.2536766652915254,U6
60200560,60200285,26.0,Hütteldorf,Erlaaer Straße,16.260750350000002,48.1970034,16.31654555,48.142292850000004,-18.20344688678913,18.56433466192223,0.7952131745625766,U6
60200606,60200285,22.0,Johnstraße,Erlaaer Straße,16.32006205,48.19764705,16.31654555,48.142292850000004,-21.955741093319837,-1.3947878129331184,0.06344199528658963,U6
60200615,60200285,18.0,Josefstädter Straße,Erlaaer Straße,16.33919595,48.21169,16.31654555,48.142292850000004,-17.111617922287255,-5.585027491575811,0.3154868240996559,U6
60200627,60200285,33.0,Kagran,Erlaaer Straße,16.433178050000002,48.243263049999996,16.31654555,48.142292850000004,-21.599108151428748,-24.949519575793126,0.8572508421797325,U6
60200633,60200285,35.0,Kagraner Platz,Erlaaer Straße,16.44340555,48.2504119,16.31654555,48.142292850000004,-22.702789485096776,-26.63800573607903,0.8649855306852271,U6
60200641,60200285,30.0,"Kaisermühlen, V.I.C.",Erlaaer Straße,16.41628995,48.2327719,16.31654555,48.142292850000004,-20.156061346442,-22.22010780798479,0.8340674165558897,U6
60200653,60200285,30.0,Kardinal-Nagl-Platz,Erlaaer Straße,16.4005419,48.19717705,16.31654555,48.142292850000004,-16.409837289073238,-25.114084497471563,0.9920264428295581,U6
60200657,60200285,21.0,Karlsplatz,Erlaaer Straße,16.369268666666667,48.20086866666667,16.31654555,48.142292850000004,-15.608530246153018,-14.048978025284486,0.7328611436822557,U6
60200666,60200285,31.0,Keplerplatz,Erlaaer Straße,16.37604855,48.179557599999995,16.31654555,48.142292850000004,-16.453892813507686,-26.27297872875476,1.0112866138039645,U6
60200670,60200285,19.0,Kettenbrückengasse,Erlaaer Straße,16.35808785,48.19663495,16.31654555,48.142292850000004,-15.094597839871229,-11.539199107934433,0.6526907424740109,U6
60200743,60200285,21.0,Landstraße,Erlaaer Straße,16.385223425,48.2063514,16.31654555,48.142292850000004,-14.323806779241302,-15.356710564146248,0.8201848585049664,U6
60200769,60200285,41.0,Leopoldau,Erlaaer Straße,16.451795349999998,48.27752845,16.31654555,48.142292850000004,-28.989855993175627,-28.992899984219225,0.7854506616098822,U6
60200820,60200285,11.0,Längenfeldgasse,Erlaaer Straße,16.334985225,48.184854175,16.31654555,48.142292850000004,-10.093420364661387,-4.37296985379945,0.40883729081500525,U6
60200827,60200285,16.0,Margaretengürtel,Erlaaer Straße,16.3430588,48.18848495,16.31654555,48.142292850000004,-13.87662504431549,-7.964877737886257,0.5210658939455759,U6
60200863,60200285,17.0,Meidling Hauptstraße,Erlaaer Straße,16.32785,48.183654950000005,16.31654555,48.142292850000004,-16.398579565539926,-4.481806358228382,0.26678927942686326,U6
60200874,60200285,21.0,Michelbeuern - AKH,Erlaaer Straße,16.344316900000003,48.2213,16.31654555,48.142292850000004,-19.81171531242819,-6.963902381517013,0.33801429062817784,U6
60200910,60200285,52.0,Aspern Nord,Erlaaer Straße,16.5047334,48.23458495,16.31654555,48.142292850000004,-22.89680679900968,-46.68764545796697,1.1148377012984807,U6
60200916,60200285,25.0,Nestroyplatz,Erlaaer Straße,16.38549955,48.21528995,16.31654555,48.142292850000004,-18.17380078866557,-17.16720608875826,0.7569235181255353,U6
60200937,60200285,9.0,Niederhofstraße,Erlaaer Straße,16.3311559,48.1808161,16.31654555,48.142292850000004,-8.415116605670441,-3.1915219743830034,0.36250072797759164,U6
60200942,60200285,54.0,Seestadt,Erlaaer Straße,16.5084165,48.2261086,16.31654555,48.142292850000004,-21.61655061507777,-49.48459092996304,1.1589450451748335,U6
60200949,60200285,40.0,Oberlaa,Erlaaer Straße,16.400264,48.142194,16.31654555,48.142292850000004,0.04722969959167599,-39.99997211693374,1.5696155840307486,U6
60200950,60200285,25.0,Nußdorfer Straße,Erlaaer Straße,16.3523609,48.231305899999995,16.31654555,48.142292850000004,-23.1929896707181,-9.33194674941748,0.38253977519101,U6
60200956,60200285,24.0,Ober St. Veit,Erlaaer Straße,16.276076500000002,48.1922459,16.31654555,48.142292850000004,-18.64824037732844,15.1077175916608,0.6808943993852979,U6
60200981,60200285,26.0,Ottakring,Erlaaer Straße,16.31151455,48.211560950000006,16.31654555,48.142292850000004,-25.931692038995582,1.883440467520348,0.07250352356923277,U6
60201007,60200285,1.0,Perfektastraße,Erlaaer Straße,16.313495,48.1369569,16.31654555,48.142292850000004,0.8681425024956719,0.496315016255354,0.5193489239143663,U6
60201015,60200285,7.0,Philadelphiabrücke,Erlaaer Straße,16.3313944,48.17351995,16.31654555,48.142292850000004,-6.321688416461566,-3.0060365209317848,0.4438657181411242,U6
60201018,60200285,18.0,Pilgramgasse,Erlaaer Straße,16.3543015,48.19215285,16.31654555,48.142292850000004,-14.349982485773554,-10.866370261407084,0.6481181650671441,U6
60201035,60200285,23.0,Hütteldorfer Straße,Erlaaer Straße,16.3114111,48.19979995,16.31654555,48.142292850000004,-22.908871191986297,2.0453901116853697,0.08904764182599016,U6
60201040,60200285,26.0,Praterstern,Erlaaer Straße,16.3924844,48.2188364,16.31654555,48.142292850000004,-18.4575397456428,-18.311723745677693,0.7814324806037163,U6
60201062,60200285,27.0,Spittelau,Erlaaer Straße,16.358319225,48.235238425,16.31654555,48.142292850000004,-24.627017517887378,-11.068423924555304,0.4223900634458661,U6
60201095,60200285,32.0,Reumannplatz,Erlaaer Straße,16.3778315,48.17515915,16.31654555,48.142292850000004,-15.123433562547588,-28.200740367572074,1.0785493285081091,U6
60201104,60200285,29.0,Rochusgasse,Erlaaer Straße,16.39161305,48.20242785,16.31654555,48.142292850000004,-18.13104390098095,-22.633277426406934,0.8953977863613094,U6
60201124,60200285,25.0,Roßauer Lände,Erlaaer Straße,16.3675738,48.222349949999995,16.31654555,48.142292850000004,-21.08165286387338,-13.437407209991791,0.5674652256102156,U6
60201182,60200285,24.0,Schottenring,Erlaaer Straße,16.37182755,48.21693275,16.31654555,48.142292850000004,-19.286214835052075,-14.284324181991154,0.6374898411135537,U6
60201184,60200285,31.0,Schottentor,Erlaaer Straße,16.36286685,48.21505689999999,16.31654555,48.142292850000004,-26.15075398890945,-16.64746424569029,0.5668945573135549,U6
60201198,60200285,22.0,Schwedenplatz,Erlaaer Straße,16.378104275,48.21187795,16.31654555,48.142292850000004,-16.477610019202825,-14.576980759233605,0.7242715662164964,U6
60201199,60200285,31.0,Schlachthausgasse,Erlaaer Straße,16.4067005,48.19446805,16.31654555,48.142292850000004,-15.527717274680441,-26.830765852610146,1.0461648188726795,U6
60201200,60200285,20.0,Schweglerstraße,Erlaaer Straße,16.3286184,48.19769495,16.31654555,48.142292850000004,-19.541407738431502,-4.258331081582243,0.21455899293829803,U6
60201211,60200285,18.0,Schönbrunn,Erlaaer Straße,16.318894,48.18606495,16.31654555,48.142292850000004,-17.97414919783158,-0.9643446552402183,0.05360036501596108,U6
60201235,60200285,2.0,Siebenhirten,Erlaaer Straße,16.309812049999998,48.130395899999996,16.31654555,48.142292850000004,1.7405527595740784,0.9851274491856676,0.5150331794430775,U6
60201260,60200285,37.0,Simmering,Erlaaer Straße,16.41950995,48.170505950000006,16.31654555,48.142292850000004,-9.777885274152464,-35.68463198024484,1.3033523268907188,U6
60201278,60200285,47.0,Donauspital,Erlaaer Straße,16.465620350000002,48.219558,16.31654555,48.142292850000004,-21.627649788090146,-41.728225035864206,1.0926178129124704,U6
60201299,60200285,44.0,Stadlau,Erlaaer Straße,16.44903745,48.21961494999999,16.31654555,48.142292850000004,-22.17784869643513,-38.00188189021737,1.042523910834756,U6
60201305,60200285,19.0,Stadtpark,Erlaaer Straße,16.37969205,48.202840949999995,16.31654555,48.142292850000004,-13.14990383981531,-13.714227247774865,0.8064016501876408,U6
60201317,60200285,24.0,Kendlerstraße,Erlaaer Straße,16.309147449999998,48.20457495,16.31654555,48.142292850000004,-23.83245602323182,2.8309079640146155,0.1182297473388994,U6
60201320,60200285,25.0,Stephansplatz,Erlaaer Straße,16.371564975000002,48.208054399999995,16.31654555,48.142292850000004,-19.174215866162587,-16.042114758279187,0.6966926795903761,U6
60201349,60200285,29.0,Südtiroler Platz,Erlaaer Straße,16.3734569,48.187400350000004,16.31654555,48.142292850000004,-18.013315015524224,-22.72708697021001,0.9005886009712264,U6
60201366,60200285,28.0,Taubstummengasse,Erlaaer Straße,16.370349949999998,48.193794,16.31654555,48.142292850000004,-19.36131449894368,-20.22719705923174,0.8072667431973124,U6
60201372,60200285,17.0,Thaliastraße,Erlaaer Straße,16.33791205,48.207669949999996,16.31654555,48.142292850000004,-16.15891560408657,-5.281045966473647,0.31587653955218875,U6
60201394,60200285,5.0,Tscherttegasse,Erlaaer Straße,16.327535949999998,48.16474205,16.31654555,48.142292850000004,-4.49071856821202,-2.198510118492927,0.4552668773753809,U6
60201404,60200285,23.0,Unter St. Veit,Erlaaer Straße,16.2862365,48.19108095,16.31654555,48.142292850000004,-19.536917060441507,12.137086626263718,0.5558899007969073,U6
60201430,60200285,23.0,Volkstheater,Erlaaer Straße,16.358481025,48.20542455,16.31654555,48.142292850000004,-19.158464994840354,-12.72608419905655,0.5863303337064611,U6
60201433,60200285,27.0,Vorgartenstraße,Erlaaer Straße,16.4011663,48.2236938,16.31654555,48.142292850000004,-18.718098160995897,-19.458489181725337,0.8047895827871113,U6
60201468,60200285,14.0,Westbahnhof,Erlaaer Straße,16.338796575,48.196395925,16.31654555,48.142292850000004,-12.947742859187684,-5.325030971961978,0.3901848252104545,U6
60201481,60200285,38.0,Neulaa,Erlaaer Straße,16.3861419,48.145831900000005,16.31654555,48.142292850000004,-1.929847758320835,-37.950964251645885,1.5199890034222745,U6
60201499,60200285,2.0,Alterlaa,Erlaaer Straße,16.316873049999998,48.1507169,16.31654555,48.142292850000004,-1.9984903065126283,-0.07769488255388082,0.03885721885074814,U6
60201510,60200285,23.0,Währinger Straße - Volksoper,Erlaaer Straße,16.34952705,48.22567205,16.31654555,48.142292850000004,-21.38754998734245,-8.460065338927826,0.3766731857776661,U6
60201530,60200285,20.0,Zieglergasse,Erlaaer Straße,16.3462659,48.197144,16.31654555,48.142292850000004,-17.5845891680532,-9.527970601906059,0.4965539790501864,U6
60201573,60200285,33.0,Troststraße,Erlaaer Straße,16.380558800000003,48.168459999999996,16.31654555,48.142292850000004,-12.486671670860998,-30.546407818008934,1.1827464680367827,U6
60201667,60200285,28.0,Jägerstraße,Erlaaer Straße,16.3686969,48.235219,16.31654555,48.142292850000004,-24.417532916887616,-13.703433374622202,0.5114111511309216,U6
60201705,60200285,31.0,Handelskai,Erlaaer Straße,16.385674950000002,48.2418569,16.31654555,48.142292850000004,-25.463942830115005,-17.680147497818975,0.6069043046868199,U6
60201749,60200285,34.0,Gasometer,Erlaaer Straße,16.417232849999998,48.184859,16.31654555,48.142292850000004,-13.239232133757486,-31.31649297907547,1.170827987791327,U6
60201858,60200285,38.0,Aderklaaer Straße,Erlaaer Straße,16.449742450000002,48.2634109,16.31654555,48.142292850000004,-25.565028233737227,-28.114575070738994,0.8328581323902304,U6
60201859,60200285,39.0,Großfeldsiedlung,Erlaaer Straße,16.447891900000002,48.271023,16.31654555,48.142292850000004,-27.298375041281975,-27.853163556506708,0.7954571720372825,U6
60201860,60200285,37.0,Rennbahnweg,Erlaaer Straße,16.449594400000002,48.2575738,16.31654555,48.142292850000004,-24.229062693666673,-27.963413972302625,0.8568260499410623,U6
60201891,60200285,30.0,Taborstraße,Erlaaer Straße,16.3814115,48.219181500000005,16.31654555,48.142292850000004,-22.93004504544715,-19.34458669017678,0.7007871803744687,U6
60201892,60200285,34.0,Messe,Erlaaer Straße,16.40499785,48.217768050000004,16.31654555,48.142292850000004,-22.069362157774552,-25.863937324950907,0.86439706728462,U6
60201893,60200285,35.0,Krieau,Erlaaer Straße,16.4137875,48.2147188,16.31654555,48.142292850000004,-20.90649351569796,-28.069886513452083,0.930630569771751,U6
60201894,60200285,36.0,Stadion,Erlaaer Straße,16.42022845,48.21085205,16.31654555,48.142292850000004,-19.856233223592735,-30.02881952675283,0.9865606039825736,U6
60200014,60200289,23.0,Alaudagasse,Erdberg,16.38233745,48.153693,16.41418745,48.1914015,17.571018844170382,14.841135292753357,0.7013724029044336,U3
60200027,60200289,23.0,Alser Straße,Erdberg,16.34182805,48.21681995,16.41418745,48.1914015,-7.622810345296035,21.700063650589776,1.2329811593435531,U3
60200031,60200289,20.0,Alte Donau,Erdberg,16.424612449999998,48.23818995,16.41418745,48.1914015,-19.52130251601353,-4.349568723251048,0.2192303265535888,U3
60200033,60200289,21.0,Altes Landgut,Erdberg,16.383595550000003,48.161794,16.41418745,48.1914015,14.604470329150793,15.09004461242425,0.801749028551092,U3
60200048,60200289,29.0,Schöpfwerk,Erdberg,16.3244684,48.161044950000004,16.41418745,48.1914015,9.294570011806552,27.47018325922902,1.2445364933710084,U3
60200056,60200289,11.0,Neubaugasse,Erdberg,16.352495349999998,48.19920705,16.41418745,48.1914015,-1.3807593479471438,10.91299700462969,1.4449407619584962,U3
60200161,60200289,26.0,Braunschweiggasse,Erdberg,16.295834399999997,48.189391900000004,16.41418745,48.1914015,0.441408730709699,25.996252774822246,1.5538182522640152,U3
60200188,60200289,19.0,Burggasse - Stadthalle,Erdberg,16.3372109,48.2032869,16.41418745,48.1914015,-2.8992980421791668,18.77748840666973,1.4176032029273296,U3
60200234,60200289,17.0,Donauinsel,Erdberg,16.41133555,48.22921705,16.41418745,48.1914015,-16.95186079464447,1.2784426459547253,0.07527357318416825,U3
60200245,60200289,6.0,Stubentor,Erdberg,16.37926535,48.206930549999996,16.41418745,48.1914015,-2.4378947980599532,5.482396278416239,1.1523779295518937,U3
60200282,60200289,26.0,Donaumarina,Erdberg,16.43126455,48.206269,16.41418745,48.1914015,-17.072313808133252,-19.60959207216261,0.8544579159519154,U3
60200285,60200289,34.0,Erlaaer Straße,Erdberg,16.31654555,48.142292850000004,16.41418745,48.1914015,15.276818744938648,30.37464088733052,1.1047943122598884,U3
60200289,60200289,0.0,Erdberg,Erdberg,16.41418745,48.1914015,16.41418745,48.1914015,0.0,0.0,,U3
60200290,60200289,27.0,Donaustadtbrücke,Erdberg,16.43995555,48.211680900000005,16.41418745,48.1914015,-16.69799526410114,-21.217373875200856,0.904034902583423,U3
60200299,60200289,33.0,Aspernstraße,Erdberg,16.47486455,48.22260095,16.41418745,48.1914015,-15.090221600952125,-29.347661099892747,1.0958626758359074,U3
60200334,60200289,37.0,Floridsdorf,Erdberg,16.40046095,48.25620495,16.41418745,48.1914015,-36.19689317217938,7.667132754937396,0.20873221955796867,U3
60200357,60200289,17.0,Friedensbrücke,Erdberg,16.36432205,48.22754785,16.41418745,48.1914015,-9.977351361781222,13.764173051933138,0.9435678621396828,U3
60200399,60200289,2.0,Zippererstraße,Erdberg,16.41191055,48.180268,16.41418745,48.1914015,1.9594439202992604,0.4007237492366356,0.20172727145775401,U3
60200425,60200289,4.0,Enkplatz,Erdberg,16.414748799999998,48.174709,16.41418745,48.1914015,3.9977401141000493,-0.1344395035520671,0.03361620685915198,U3
60200436,60200289,21.0,Gumpendorfer Straße,Erdberg,16.33756535,48.19083,16.41418745,48.1914015,0.15662799871614305,20.99941588878172,1.5633377815127303,U3
60200473,60200289,30.0,Hardeggasse,Erdberg,16.45718535,48.2210065,16.41418745,48.1914015,-17.013008531081802,-24.709462574514603,0.967815329275602,U3
60200487,60200289,35.0,Hausfeldstraße,Erdberg,16.485679400000002,48.23345995,16.41418745,48.1914015,-17.747071774784995,-30.16689316818405,1.0390269341249083,U3
60200491,60200289,20.0,Heiligenstadt,Erdberg,16.3658084,48.24850995,16.41418745,48.1914015,-15.260276421243123,12.92764338722457,0.702833356891867,U3
60200500,60200289,33.0,Dresdner Straße,Erdberg,16.3800655,48.237232500000005,16.41418745,48.1914015,-26.469502474502328,19.706989591317974,0.6399826223928086,U3
60200506,60200289,8.0,Herrengasse,Erdberg,16.36511745,48.209330949999995,16.41418745,48.1914015,-2.7455472605513274,7.5141180613615,1.2204816305156367,U3
60200520,60200289,25.0,Hietzing,Erdberg,16.3048134,48.18754495,16.41418745,48.1914015,0.8809573306499783,24.98447346216394,1.5355507367069046,U3
60200560,60200289,31.0,Hütteldorf,Erdberg,16.260750350000002,48.1970034,16.41418745,48.1914015,-1.1310385643662084,30.97936009290567,1.5343031123530415,U3
60200606,60200289,17.0,Johnstraße,Erdberg,16.32006205,48.19764705,16.41418745,48.1914015,-1.125534525639622,16.962699432330727,1.5045399475954435,U3
60200615,60200289,21.0,Josefstädter Straße,Erdberg,16.33919595,48.21169,16.41418745,48.1914015,-5.484260365165043,20.271233022366445,1.306577529449354,U3
60200627,60200289,21.0,Kagran,Erdberg,16.433178050000002,48.243263049999996,16.41418745,48.1914015,-19.719510291207587,-7.220866559836014,0.3510146747680068,U3
60200633,60200289,23.0,Kagraner Platz,Erdberg,16.44340555,48.2504119,16.41418745,48.1914015,-20.61178150260576,-10.2056094031096,0.4597478441346148,U3
60200641,60200289,18.0,"Kaisermühlen, V.I.C.",Erdberg,16.41628995,48.2327719,16.41418745,48.1914015,-17.976799636077025,-0.9136054095400891,0.050777673896156034,U3
60200653,60200289,2.0,Kardinal-Nagl-Platz,Erdberg,16.4005419,48.19717705,16.41418745,48.1914015,-0.7795584764255985,1.8418166526104056,1.1704044680429058,U3
60200657,60200289,13.0,Karlsplatz,Erdberg,16.369268666666667,48.20086866666667,16.41418745,48.1914015,-2.6810053667876574,12.720542843104448,1.3630745561350655,U3
60200666,60200289,18.0,Keplerplatz,Erdberg,16.37604855,48.179557599999995,16.41418745,48.1914015,5.338347210803176,17.190173037433624,1.269692193596353,U3
60200670,60200289,16.0,Kettenbrückengasse,Erdberg,16.35808785,48.19663495,16.41418745,48.1914015,-1.4861638540773912,15.930829137205441,1.4777770008449587,U3
60200743,60200289,5.0,Landstraße,Erdberg,16.385223425,48.2063514,16.41418745,48.1914015,-2.2933025161788927,4.443057907487541,1.0943091198503752,U3
60200769,60200289,29.0,Leopoldau,Erdberg,16.451795349999998,48.27752845,16.41418745,48.1914015,-26.57678721305631,-11.604929186855326,0.411702308187546,U3
60200820,60200289,21.0,Längenfeldgasse,Erdberg,16.334985225,48.184854175,16.41418745,48.1914015,1.7300830438140802,20.928612296602633,1.4883179393416572,U3
60200827,60200289,19.0,Margaretengürtel,Erdberg,16.3430588,48.18848495,16.41418745,48.1914015,0.7784194416669249,18.984047597202103,1.5298154126606927,U3
60200863,60200289,22.0,Meidling Hauptstraße,Erdberg,16.32785,48.183654950000005,16.41418745,48.1914015,1.9660323765418632,21.911976558366185,1.4813118424777232,U3
60200874,60200289,24.0,Michelbeuern - AKH,Erdberg,16.344316900000003,48.2213,16.41418745,48.1914015,-9.441783554674261,22.06473936638914,1.1664611332783466,U3
60200910,60200289,37.0,Aspern Nord,Erdberg,16.5047334,48.23458495,16.41418745,48.1914015,-15.927482496049446,-33.39633664547713,1.1257801297241719,U3
60200916,60200289,13.0,Nestroyplatz,Erdberg,16.38549955,48.21528995,16.41418745,48.1914015,-8.31866998657259,9.989981464171812,0.876431203273548,U3
60200937,60200289,24.0,Niederhofstraße,Erdberg,16.3311559,48.1808161,16.41418745,48.1914015,3.0351103947242484,23.807312004756792,1.4439938601265243,U3
60200942,60200289,39.0,Seestadt,Erdberg,16.5084165,48.2261086,16.41418745,48.1914015,-13.479477183382258,-36.59649839619465,1.2178887845209325,U3
60200949,60200289,27.0,Oberlaa,Erdberg,16.400264,48.142194,16.41418745,48.1914015,25.980006020607007,7.351141895598518,0.2757456717234511,U3
60200950,60200289,28.0,Nußdorfer Straße,Erdberg,16.3523609,48.231305899999995,16.41418745,48.1914015,-15.183932376086855,23.525479752779145,0.9976440130818227,U3
60200956,60200289,29.0,Ober St. Veit,Erdberg,16.276076500000002,48.1922459,16.41418745,48.1914015,-0.17730051338266117,28.999458004037837,1.5646824779002584,U3
60200981,60200289,21.0,Ottakring,Erdberg,16.31151455,48.211560950000006,16.41418745,48.1914015,-4.046020179394082,20.60654557920701,1.3769163397187274,U3
60201007,60200289,35.0,Perfektastraße,Erdberg,16.313495,48.1369569,16.41418745,48.1914015,16.64694086183178,30.787649470894582,1.075119780857702,U3
60201015,60200289,26.0,Philadelphiabrücke,Erdberg,16.3313944,48.17351995,16.41418745,48.1914015,5.488890120370472,25.41401356036664,1.358084727173288,U3
60201018,60200289,17.0,Pilgramgasse,Erdberg,16.3543015,48.19215285,16.41418745,48.1914015,-0.21327113986111443,16.998662165620633,1.5582506365257367,U3
60201035,60200289,18.0,Hütteldorfer Straße,Erdberg,16.3114111,48.19979995,16.41418745,48.1914015,-1.4659976754630646,17.94020208402171,1.4892617025787858,U3
60201040,60200289,14.0,Praterstern,Erdberg,16.3924844,48.2188364,16.41418745,48.1914015,-10.9798049751903,8.685843810867564,0.669274823895555,U3
60201062,60200289,18.0,Spittelau,Erdberg,16.358319225,48.235238425,16.41418745,48.1914015,-11.111454731909213,14.16105835524776,0.9054863352047621,U3
60201095,60200289,19.0,Reumannplatz,Erdberg,16.3778315,48.17515915,16.41418745,48.1914015,7.7501460701867995,17.347485001889122,1.1506408363375302,U3
